city,date,year,month,season,max_temp,min_temp,mean_temp,temperature_category,temp_range,rainfall_mm,is_rainy,daily_duration
Shimla,2025-01-03,2025,1,Winter,18.1,4.2,9.3,Cold,13.900000000000002,0.0,False,36684.66
Shimla,2025-01-04,2025,1,Winter,18.6,3.3,9.2,Cold,15.3,0.0,False,36720.32
Shimla,2025-01-05,2025,1,Winter,15.4,-0.5,6.3,Cold,15.9,0.0,False,36758.31
Shimla,2025-01-06,2025,1,Winter,4.5,-3.4,0.8,Cold,7.9,11.7,True,36798.6
Shimla,2025-01-07,2025,1,Winter,10.9,-2.9,3.2,Cold,13.8,0.0,False,36841.25
Shimla,2025-01-08,2025,1,Winter,11.7,-0.6,3.8,Cold,12.299999999999999,0.0,False,36886.74
Shimla,2025-01-09,2025,1,Winter,11.4,-0.5,3.7,Cold,11.9,0.0,False,36935.04
Shimla,2025-01-10,2025,1,Winter,12.4,-0.7,4.8,Cold,13.1,0.0,False,36986.07
Shimla,2025-01-11,2025,1,Winter,10.0,-1.4,3.4,Cold,11.4,2.9,True,37039.71
Shimla,2025-01-12,2025,1,Winter,5.8,-2.6,0.6,Cold,8.4,2.9,True,37095.85
Shimla,2025-01-13,2025,1,Winter,10.5,-3.8,2.7,Cold,14.3,0.0,False,37154.4
Shimla,2025-01-14,2025,1,Winter,11.5,-2.8,3.5,Cold,14.3,0.0,False,37215.24
Shimla,2025-01-15,2025,1,Winter,11.1,-2.3,3.2,Cold,13.399999999999999,0.6,False,37278.26
Shimla,2025-01-16,2025,1,Winter,6.4,-4.5,-0.0,Cold,10.9,3.8,True,37343.38
Shimla,2025-01-17,2025,1,Winter,13.1,-4.5,3.3,Cold,17.6,0.0,False,37410.48
Shimla,2025-01-18,2025,1,Winter,14.6,0.5,6.6,Cold,14.1,0.0,False,37479.45
Shimla,2025-01-19,2025,1,Winter,13.7,1.3,7.2,Cold,12.399999999999999,0.0,False,37550.21
Shimla,2025-01-20,2025,1,Winter,14.4,3.3,7.7,Cold,11.100000000000001,0.0,False,37622.64
Shimla,2025-01-21,2025,1,Winter,13.7,-0.5,6.0,Cold,14.2,0.0,False,37696.66
Shimla,2025-01-22,2025,1,Winter,13.2,-1.5,4.8,Cold,14.7,1.7,True,37772.16
Shimla,2025-01-23,2025,1,Winter,10.2,-1.5,3.3,Cold,11.7,0.2,False,37849.04
Shimla,2025-01-24,2025,1,Winter,11.8,-2.0,4.5,Cold,13.8,0.0,False,37927.22
Shimla,2025-01-25,2025,1,Winter,13.0,-0.3,5.2,Cold,13.3,0.0,False,38006.59
Shimla,2025-01-26,2025,1,Winter,15.8,0.2,6.5,Cold,15.600000000000001,0.0,False,38087.07
Shimla,2025-01-27,2025,1,Winter,14.0,2.0,6.3,Cold,12.0,0.0,False,38168.72
Shimla,2025-01-28,2025,1,Winter,14.8,1.2,6.7,Cold,13.600000000000001,0.0,False,38252.39
Shimla,2025-01-29,2025,1,Winter,12.8,0.1,5.3,Cold,12.700000000000001,0.0,False,38338.1
Shimla,2025-01-30,2025,1,Winter,12.6,-1.0,4.9,Cold,13.6,0.3,False,38425.75
Shimla,2025-01-31,2025,1,Winter,12.1,-1.8,4.3,Cold,13.9,0.0,False,38515.2
Shimla,2025-02-01,2025,2,Winter,10.9,-3.0,3.5,Cold,13.9,0.9,False,38606.33
Shimla,2025-02-02,2025,2,Winter,12.2,-0.8,4.5,Cold,13.0,0.0,False,38699.02
Shimla,2025-02-03,2025,2,Winter,16.2,-0.4,6.2,Cold,16.599999999999998,0.0,False,38793.16
Shimla,2025-02-04,2025,2,Winter,12.9,0.0,5.5,Cold,12.9,3.4,True,38888.62
Shimla,2025-02-05,2025,2,Winter,8.4,-2.5,2.3,Cold,10.9,4.0,True,38985.3
Shimla,2025-02-06,2025,2,Winter,10.0,-2.5,2.5,Cold,12.5,0.0,False,39083.08
Shimla,2025-02-07,2025,2,Winter,13.9,-1.3,5.0,Cold,15.200000000000001,0.0,False,39181.85
Shimla,2025-02-08,2025,2,Winter,13.7,1.4,6.1,Cold,12.299999999999999,0.0,False,39281.51
Shimla,2025-02-09,2025,2,Winter,14.7,1.0,6.5,Cold,13.7,0.1,False,39381.94
Shimla,2025-02-10,2025,2,Winter,13.5,-0.2,5.9,Cold,13.7,0.0,False,39483.05
Shimla,2025-02-11,2025,2,Winter,11.9,-0.5,5.3,Cold,12.4,3.7,True,39584.73
Shimla,2025-02-12,2025,2,Winter,11.4,-0.5,4.8,Cold,11.9,0.0,False,39686.87
Shimla,2025-02-13,2025,2,Winter,10.9,-0.3,4.2,Cold,11.200000000000001,0.0,False,39789.38
Shimla,2025-02-14,2025,2,Winter,12.7,0.2,6.1,Cold,12.5,0.0,False,39892.16
Shimla,2025-02-15,2025,2,Winter,11.1,0.8,4.8,Cold,10.299999999999999,4.8,True,39995.11
Shimla,2025-02-16,2025,2,Winter,13.0,-0.9,5.2,Cold,13.9,0.0,False,40098.31
Shimla,2025-02-17,2025,2,Winter,14.0,-0.2,6.9,Cold,14.2,0.4,False,40202.68
Shimla,2025-02-18,2025,2,Winter,14.6,1.7,7.0,Cold,12.9,0.0,False,40308.26
Shimla,2025-02-19,2025,2,Winter,15.1,1.6,7.2,Cold,13.5,2.1,True,40414.97
Shimla,2025-02-20,2025,2,Winter,9.0,-2.0,2.7,Cold,11.0,30.9,True,40522.71
Shimla,2025-02-21,2025,2,Winter,12.2,-3.6,3.8,Cold,15.799999999999999,0.5,False,40631.37
Shimla,2025-02-22,2025,2,Winter,12.8,-3.9,3.2,Cold,16.7,4.2,True,40740.85
Shimla,2025-02-23,2025,2,Winter,13.3,-3.3,5.3,Cold,16.6,0.2,False,40851.07
Shimla,2025-02-24,2025,2,Winter,13.9,0.2,6.4,Cold,13.700000000000001,0.0,False,40961.92
Shimla,2025-02-25,2025,2,Winter,12.5,1.6,6.1,Cold,10.9,3.5,True,41073.32
Shimla,2025-02-26,2025,2,Winter,13.7,3.3,7.1,Cold,10.399999999999999,10.3,True,41185.18
Shimla,2025-02-27,2025,2,Winter,6.4,3.1,4.4,Cold,3.3000000000000003,44.1,True,41297.39
Shimla,2025-02-28,2025,2,Winter,6.7,-0.3,4.4,Cold,7.0,28.1,True,41409.87
Shimla,2025-03-01,2025,3,Spring,12.2,-0.7,4.9,Cold,12.899999999999999,3.2,True,41522.54
Shimla,2025-03-02,2025,3,Spring,13.8,-0.9,6.3,Cold,14.700000000000001,0.1,False,41635.3
Shimla,2025-03-03,2025,3,Spring,10.8,0.2,5.2,Cold,10.600000000000001,12.8,True,41748.07
Shimla,2025-03-04,2025,3,Spring,11.1,-0.1,4.0,Cold,11.2,1.0,False,41860.77
Shimla,2025-03-05,2025,3,Spring,11.4,-0.2,5.1,Cold,11.6,0.0,False,41973.31
Shimla,2025-03-06,2025,3,Spring,15.5,2.6,7.8,Cold,12.9,0.0,False,42085.59
Shimla,2025-03-07,2025,3,Spring,15.8,2.4,7.9,Cold,13.4,0.0,False,42197.55
Shimla,2025-03-08,2025,3,Spring,15.0,2.4,7.8,Cold,12.6,0.0,False,42309.24
Shimla,2025-03-09,2025,3,Spring,17.2,2.1,9.7,Cold,15.1,0.0,False,42421.52
Shimla,2025-03-10,2025,3,Spring,16.8,5.5,10.0,Cold,11.3,0.0,False,42534.47
Shimla,2025-03-11,2025,3,Spring,16.6,5.3,10.4,Cool,11.3,0.2,False,42648.0
Shimla,2025-03-12,2025,3,Spring,18.0,3.8,10.3,Cool,14.2,0.4,False,42762.04
Shimla,2025-03-13,2025,3,Spring,15.9,1.4,7.9,Cold,14.5,8.3,True,42876.52
Shimla,2025-03-14,2025,3,Spring,16.3,1.1,8.7,Cold,15.200000000000001,6.9,True,42991.34
Shimla,2025-03-15,2025,3,Spring,14.1,1.0,6.0,Cold,13.1,35.1,True,43106.45
Shimla,2025-03-16,2025,3,Spring,14.2,-0.6,5.8,Cold,14.799999999999999,1.9,True,43221.76
Shimla,2025-03-17,2025,3,Spring,14.6,-0.3,7.1,Cold,14.9,3.8,True,43337.19
Shimla,2025-03-18,2025,3,Spring,15.6,2.1,9.2,Cold,13.5,0.0,False,43452.69
Shimla,2025-03-19,2025,3,Spring,16.7,2.4,9.2,Cold,14.299999999999999,0.0,False,43568.15
Shimla,2025-03-20,2025,3,Spring,17.0,2.9,9.2,Cold,14.1,0.0,False,43683.52
Shimla,2025-03-21,2025,3,Spring,16.1,3.5,9.4,Cold,12.600000000000001,0.0,False,43798.71
Shimla,2025-03-22,2025,3,Spring,17.4,2.7,10.2,Cool,14.7,1.0,False,43913.66
Shimla,2025-03-23,2025,3,Spring,18.2,3.3,10.7,Cool,14.899999999999999,0.0,False,44028.28
Shimla,2025-03-24,2025,3,Spring,19.0,4.8,11.6,Cool,14.2,0.0,False,44142.49
Shimla,2025-03-25,2025,3,Spring,19.4,5.8,12.7,Cool,13.599999999999998,0.0,False,44256.23
Shimla,2025-03-26,2025,3,Spring,20.2,6.7,13.5,Cool,13.5,0.0,False,44369.41
Shimla,2025-03-27,2025,3,Spring,22.0,6.6,14.1,Cool,15.4,0.0,False,44481.96
Shimla,2025-03-28,2025,3,Spring,18.8,4.4,10.5,Cool,14.4,0.0,False,44593.95
Shimla,2025-03-29,2025,3,Spring,20.2,3.9,11.1,Cool,16.3,0.0,False,44706.14
Shimla,2025-03-30,2025,3,Spring,20.5,5.7,11.8,Cool,14.8,0.0,False,44818.62
Shimla,2025-03-31,2025,3,Spring,19.5,5.4,11.9,Cool,14.1,0.1,False,44931.33
Shimla,2025-04-01,2025,4,Spring,19.1,5.3,11.6,Cool,13.8,0.0,False,45044.19
Shimla,2025-04-02,2025,4,Spring,20.2,5.5,12.3,Cool,14.7,0.0,False,45157.12
Shimla,2025-04-03,2025,4,Spring,20.2,4.4,11.6,Cool,15.799999999999999,0.0,False,45270.05
Shimla,2025-04-04,2025,4,Spring,19.8,4.6,12.7,Cool,15.200000000000001,0.0,False,45382.91
Shimla,2025-04-05,2025,4,Spring,21.4,6.2,13.6,Cool,15.2,0.0,False,45495.64
Shimla,2025-04-06,2025,4,Spring,22.5,7.7,15.1,Cool,14.8,0.0,False,45608.15
Shimla,2025-04-07,2025,4,Spring,23.6,8.9,16.2,Cool,14.700000000000001,0.0,False,45720.37
Shimla,2025-04-08,2025,4,Spring,23.5,8.9,16.6,Cool,14.6,0.0,False,45832.22
Shimla,2025-04-09,2025,4,Spring,21.8,9.6,15.6,Cool,12.200000000000001,0.8,False,45943.62
Shimla,2025-04-10,2025,4,Spring,22.1,8.7,14.3,Cool,13.400000000000002,1.5,True,46054.52
Shimla,2025-04-11,2025,4,Spring,20.4,8.3,13.3,Cool,12.099999999999998,1.5,True,46164.8
Shimla,2025-04-12,2025,4,Spring,17.1,6.3,10.5,Cool,10.8,11.0,True,46274.41
Shimla,2025-04-13,2025,4,Spring,19.7,6.1,13.5,Cool,13.6,0.1,False,46383.25
Shimla,2025-04-14,2025,4,Spring,21.3,7.5,14.6,Cool,13.8,0.0,False,46491.25
Shimla,2025-04-15,2025,4,Spring,18.8,8.8,14.1,Cool,10.0,2.4,True,46598.32
Shimla,2025-04-16,2025,4,Spring,20.3,8.7,15.1,Cool,11.600000000000001,1.2,True,46704.37
Shimla,2025-04-17,2025,4,Spring,22.3,9.8,16.2,Cool,12.5,0.0,False,46809.46
Shimla,2025-04-18,2025,4,Spring,23.1,9.9,15.9,Cool,13.200000000000001,0.1,False,46914.34
Shimla,2025-04-19,2025,4,Spring,20.9,9.3,14.6,Cool,11.599999999999998,1.6,True,47019.09
Shimla,2025-04-20,2025,4,Spring,21.3,7.5,13.0,Cool,13.8,5.9,True,47123.61
Shimla,2025-04-21,2025,4,Spring,23.4,6.9,14.2,Cool,16.5,10.5,True,47227.85
Shimla,2025-04-22,2025,4,Spring,23.2,8.9,16.4,Cool,14.299999999999999,0.0,False,47331.71
Shimla,2025-04-23,2025,4,Spring,22.6,9.0,15.9,Cool,13.600000000000001,0.0,False,47435.13
Shimla,2025-04-24,2025,4,Spring,22.4,7.7,15.6,Cool,14.7,0.0,False,47538.02
Shimla,2025-04-25,2025,4,Spring,22.8,7.3,16.3,Cool,15.5,0.0,False,47640.29
Shimla,2025-04-26,2025,4,Spring,23.9,9.8,17.1,Cool,14.099999999999998,0.0,False,47741.87
Shimla,2025-04-27,2025,4,Spring,24.4,9.7,17.1,Cool,14.7,0.0,False,47842.67
Shimla,2025-04-28,2025,4,Spring,24.1,9.9,17.5,Cool,14.200000000000001,0.0,False,47942.6
Shimla,2025-04-29,2025,4,Spring,23.1,10.4,16.4,Cool,12.700000000000001,0.0,False,48041.57
Shimla,2025-04-30,2025,4,Spring,22.3,10.3,16.2,Cool,12.0,0.0,False,48139.5
Shimla,2025-05-01,2025,5,Spring,18.1,8.5,13.8,Cool,9.600000000000001,5.9,True,48236.29
Shimla,2025-05-02,2025,5,Spring,19.2,7.3,12.5,Cool,11.899999999999999,8.4,True,48331.85
Shimla,2025-05-03,2025,5,Spring,20.8,6.9,13.1,Cool,13.9,9.7,True,48426.08
Shimla,2025-05-04,2025,5,Spring,21.4,8.3,14.4,Cool,13.099999999999998,5.3,True,48518.89
Shimla,2025-05-05,2025,5,Spring,18.5,8.2,12.3,Cool,10.3,14.8,True,48610.18
Shimla,2025-05-06,2025,5,Spring,20.7,9.3,13.6,Cool,11.399999999999999,7.5,True,48699.85
Shimla,2025-05-07,2025,5,Spring,20.4,9.6,13.8,Cool,10.799999999999999,7.8,True,48787.93
Shimla,2025-05-08,2025,5,Spring,21.4,9.9,14.7,Cool,11.499999999999998,5.7,True,48875.11
Shimla,2025-05-09,2025,5,Spring,22.2,10.7,15.3,Cool,11.5,6.3,True,48961.45
Shimla,2025-05-10,2025,5,Spring,21.1,10.1,14.2,Cool,11.000000000000002,11.2,True,49046.86
Shimla,2025-05-11,2025,5,Spring,22.3,9.3,15.8,Cool,13.0,0.7,False,49131.29
Shimla,2025-05-12,2025,5,Spring,21.0,9.1,15.9,Cool,11.9,0.7,False,49214.62
Shimla,2025-05-13,2025,5,Spring,23.8,10.0,17.4,Cool,13.8,0.6,False,49296.8
Shimla,2025-05-14,2025,5,Spring,23.7,9.9,17.9,Cool,13.799999999999999,0.0,False,49377.74
Shimla,2025-05-15,2025,5,Spring,24.6,11.6,18.9,Cool,13.000000000000002,0.0,False,49457.36
Shimla,2025-05-16,2025,5,Spring,23.7,11.6,17.6,Cool,12.1,2.2,True,49535.56
Shimla,2025-05-17,2025,5,Spring,25.3,11.6,19.4,Cool,13.700000000000001,0.1,False,49612.27
Shimla,2025-05-18,2025,5,Spring,24.6,12.8,19.0,Cool,11.8,0.9,False,49687.4
Shimla,2025-05-19,2025,5,Spring,25.3,11.8,17.6,Cool,13.5,0.6,False,49760.86
Shimla,2025-05-20,2025,5,Spring,24.2,11.5,19.4,Cool,12.7,0.0,False,49832.56
Shimla,2025-05-21,2025,5,Spring,24.1,12.1,17.8,Cool,12.000000000000002,1.6,True,49902.41
Shimla,2025-05-22,2025,5,Spring,24.2,11.3,17.9,Cool,12.899999999999999,0.4,False,49970.32
Shimla,2025-05-23,2025,5,Spring,24.2,11.4,18.2,Cool,12.799999999999999,0.6,False,50036.2
Shimla,2025-05-24,2025,5,Spring,22.4,12.3,16.7,Cool,10.099999999999998,6.9,True,50099.96
Shimla,2025-05-25,2025,5,Spring,19.8,11.1,14.5,Cool,8.700000000000001,6.7,True,50161.49
Shimla,2025-05-26,2025,5,Spring,23.9,11.5,17.9,Cool,12.399999999999999,0.3,False,50220.71
Shimla,2025-05-27,2025,5,Spring,21.4,11.9,17.3,Cool,9.499999999999998,4.1,True,50277.63
Shimla,2025-05-28,2025,5,Spring,23.7,11.7,18.1,Cool,12.0,0.5,False,50332.71
Shimla,2025-05-29,2025,5,Spring,25.0,12.7,19.2,Cool,12.3,0.0,False,50386.0
Shimla,2025-05-30,2025,5,Spring,24.3,11.7,17.2,Cool,12.600000000000001,1.4,True,50437.45
Shimla,2025-05-31,2025,5,Spring,24.6,9.5,17.2,Cool,15.100000000000001,0.6,False,50487.01
Shimla,2025-06-01,2025,6,Summer,22.1,10.1,16.5,Cool,12.000000000000002,0.3,False,50534.62
Shimla,2025-06-02,2025,6,Summer,21.1,8.6,14.4,Cool,12.500000000000002,8.4,True,50580.25
Shimla,2025-06-03,2025,6,Summer,20.7,8.8,12.7,Cool,11.899999999999999,17.8,True,50623.82
Shimla,2025-06-04,2025,6,Summer,18.7,8.4,13.0,Cool,10.299999999999999,9.0,True,50665.3
Shimla,2025-06-05,2025,6,Summer,20.8,8.2,15.1,Cool,12.600000000000001,1.7,True,50704.63
Shimla,2025-06-06,2025,6,Summer,23.0,9.6,17.2,Cool,13.4,0.0,False,50741.77
Shimla,2025-06-07,2025,6,Summer,24.1,11.6,19.1,Cool,12.500000000000002,0.3,False,50776.65
Shimla,2025-06-08,2025,6,Summer,25.9,14.9,21.1,Warm,10.999999999999998,0.0,False,50809.24
Shimla,2025-06-09,2025,6,Summer,27.2,15.8,21.8,Warm,11.399999999999999,0.0,False,50839.48
Shimla,2025-06-10,2025,6,Summer,27.7,15.3,22.1,Warm,12.399999999999999,0.0,False,50867.32
Shimla,2025-06-11,2025,6,Summer,26.8,15.8,21.9,Warm,11.0,1.0,False,50892.71
Shimla,2025-06-12,2025,6,Summer,25.0,15.5,20.1,Warm,9.5,2.1,True,50915.62
Shimla,2025-06-13,2025,6,Summer,25.5,15.2,20.0,Cool,10.3,4.7,True,50935.98
Shimla,2025-06-14,2025,6,Summer,26.2,14.9,20.8,Warm,11.299999999999999,0.0,False,50953.75
Shimla,2025-06-15,2025,6,Summer,25.3,15.2,19.5,Cool,10.100000000000001,0.2,False,50968.89
Shimla,2025-06-16,2025,6,Summer,23.4,14.8,17.9,Cool,8.599999999999998,10.8,True,50981.38
Shimla,2025-06-17,2025,6,Summer,21.2,15.5,17.6,Cool,5.699999999999999,2.4,True,50991.3
Shimla,2025-06-18,2025,6,Summer,23.2,14.0,17.7,Cool,9.2,0.1,False,50998.68
Shimla,2025-06-19,2025,6,Summer,23.0,13.8,18.7,Cool,9.2,7.9,True,51003.54
Shimla,2025-06-20,2025,6,Summer,21.4,15.8,18.1,Cool,5.599999999999998,7.3,True,51005.89
Shimla,2025-06-21,2025,6,Summer,21.0,15.4,18.1,Cool,5.6,6.8,True,51005.75
Shimla,2025-06-22,2025,6,Summer,21.9,15.2,18.4,Cool,6.699999999999999,2.9,True,51003.14
Shimla,2025-06-23,2025,6,Summer,23.4,15.4,18.9,Cool,7.999999999999998,3.9,True,50998.07
Shimla,2025-06-24,2025,6,Summer,21.4,15.5,18.6,Cool,5.899999999999999,6.3,True,50990.55
Shimla,2025-06-25,2025,6,Summer,22.1,14.3,17.9,Cool,7.800000000000001,16.1,True,50980.62
Shimla,2025-06-26,2025,6,Summer,24.1,14.4,18.6,Cool,9.700000000000001,3.7,True,50968.29
Shimla,2025-06-27,2025,6,Summer,22.6,15.4,18.5,Cool,7.200000000000001,5.4,True,50953.57
Shimla,2025-06-28,2025,6,Summer,22.8,15.3,18.3,Cool,7.5,4.0,True,50936.49
Shimla,2025-06-29,2025,6,Summer,22.1,15.1,17.5,Cool,7.000000000000002,17.3,True,50917.09
Shimla,2025-06-30,2025,6,Summer,19.5,14.5,16.5,Cool,5.0,10.9,True,50895.36
Shimla,2025-07-01,2025,7,Summer,22.8,15.0,17.8,Cool,7.800000000000001,12.2,True,50871.35
Shimla,2025-07-02,2025,7,Summer,23.2,14.4,18.4,Cool,8.799999999999999,6.8,True,50845.07
Shimla,2025-07-03,2025,7,Summer,22.5,14.2,17.9,Cool,8.3,4.2,True,50816.56
Shimla,2025-07-04,2025,7,Summer,23.2,15.3,18.8,Cool,7.899999999999999,1.1,True,50785.83
Shimla,2025-07-05,2025,7,Summer,23.0,15.9,19.4,Cool,7.1,1.7,True,50752.92
Shimla,2025-07-06,2025,7,Summer,24.3,15.3,18.9,Cool,9.0,7.7,True,50717.79
Shimla,2025-07-07,2025,7,Summer,24.0,15.2,19.5,Cool,8.8,3.9,True,50680.09
Shimla,2025-07-08,2025,7,Summer,22.6,15.4,18.3,Cool,7.200000000000001,4.8,True,50639.84
Shimla,2025-07-09,2025,7,Summer,22.4,14.8,18.1,Cool,7.599999999999998,14.1,True,50597.12
Shimla,2025-07-10,2025,7,Summer,20.0,14.5,16.1,Cool,5.5,18.4,True,50552.01
Shimla,2025-07-11,2025,7,Summer,22.0,14.2,17.1,Cool,7.800000000000001,13.3,True,50504.58
Shimla,2025-07-12,2025,7,Summer,23.3,13.9,17.8,Cool,9.4,5.0,True,50454.91
Shimla,2025-07-13,2025,7,Summer,21.8,15.2,18.1,Cool,6.600000000000001,4.8,True,50403.08
Shimla,2025-07-14,2025,7,Summer,22.8,15.6,17.8,Cool,7.200000000000001,13.9,True,50349.16
Shimla,2025-07-15,2025,7,Summer,22.8,15.4,18.2,Cool,7.4,9.0,True,50293.25
Shimla,2025-07-16,2025,7,Summer,21.3,16.3,18.0,Cool,5.0,1.2,True,50235.39
Shimla,2025-07-17,2025,7,Summer,19.9,16.1,17.8,Cool,3.799999999999997,3.0,True,50175.7
Shimla,2025-07-18,2025,7,Summer,22.5,15.1,17.9,Cool,7.4,2.3,True,50114.21
Shimla,2025-07-19,2025,7,Summer,23.7,15.0,19.1,Cool,8.7,4.4,True,50051.03
Shimla,2025-07-20,2025,7,Summer,21.1,16.5,18.2,Cool,4.600000000000001,13.5,True,49986.23
Shimla,2025-07-21,2025,7,Summer,17.6,15.3,16.3,Cool,2.3000000000000007,31.5,True,49919.87
Shimla,2025-07-22,2025,7,Summer,21.4,15.0,17.4,Cool,6.399999999999999,1.0,False,49852.03
Shimla,2025-07-23,2025,7,Summer,22.8,14.5,18.2,Cool,8.3,4.5,True,49782.79
Shimla,2025-07-24,2025,7,Summer,23.2,13.6,18.2,Cool,9.6,0.8,False,49712.21
Shimla,2025-07-25,2025,7,Summer,24.4,13.4,18.6,Cool,10.999999999999998,11.0,True,49640.38
Shimla,2025-07-26,2025,7,Summer,23.5,14.8,19.2,Cool,8.7,7.3,True,49567.23
Shimla,2025-07-27,2025,7,Summer,22.3,15.9,18.6,Cool,6.4,4.8,True,49492.16
Shimla,2025-07-28,2025,7,Summer,21.6,15.6,18.4,Cool,6.000000000000002,3.8,True,49415.14
Shimla,2025-07-29,2025,7,Summer,22.4,15.8,18.0,Cool,6.599999999999998,13.9,True,49336.28
Shimla,2025-07-30,2025,7,Summer,21.5,15.4,17.7,Cool,6.1,13.6,True,49255.67
Shimla,2025-07-31,2025,7,Summer,20.7,15.3,17.3,Cool,5.399999999999999,35.3,True,49173.41
Shimla,2025-08-01,2025,8,Summer,22.0,14.3,17.6,Cool,7.699999999999999,9.7,True,49089.6
Shimla,2025-08-02,2025,8,Summer,22.7,14.1,17.8,Cool,8.6,11.9,True,49004.33
Shimla,2025-08-03,2025,8,Summer,22.0,14.8,17.7,Cool,7.199999999999999,13.7,True,48917.7
Shimla,2025-08-04,2025,8,Summer,21.4,15.1,17.6,Cool,6.299999999999999,4.7,True,48829.78
Shimla,2025-08-05,2025,8,Summer,17.8,14.6,16.2,Cool,3.200000000000001,13.2,True,48740.68
Shimla,2025-08-06,2025,8,Summer,21.6,13.7,16.5,Cool,7.900000000000002,10.7,True,48650.49
Shimla,2025-08-07,2025,8,Summer,23.3,13.2,17.7,Cool,10.100000000000001,0.4,False,48559.29
Shimla,2025-08-08,2025,8,Summer,23.2,13.8,17.9,Cool,9.399999999999999,17.7,True,48467.16
Shimla,2025-08-09,2025,8,Summer,22.8,14.0,17.7,Cool,8.8,2.3,True,48374.19
Shimla,2025-08-10,2025,8,Summer,22.1,14.0,18.0,Cool,8.100000000000001,6.6,True,48280.46
Shimla,2025-08-11,2025,8,Summer,19.7,16.1,17.4,Cool,3.599999999999998,38.6,True,48186.05
Shimla,2025-08-12,2025,8,Summer,21.6,15.3,17.6,Cool,6.300000000000001,4.0,True,48091.05
Shimla,2025-08-13,2025,8,Summer,22.8,15.5,18.4,Cool,7.300000000000001,8.7,True,47995.52
Shimla,2025-08-14,2025,8,Summer,17.7,14.7,16.4,Cool,3.0,37.1,True,47899.56
Shimla,2025-08-15,2025,8,Summer,22.2,14.5,17.1,Cool,7.699999999999999,3.5,True,47803.1
Shimla,2025-08-16,2025,8,Summer,21.9,14.9,17.5,Cool,6.999999999999998,11.2,True,47705.41
Shimla,2025-08-17,2025,8,Summer,21.7,15.1,17.6,Cool,6.6,7.9,True,47606.48
Shimla,2025-08-18,2025,8,Summer,22.2,13.3,16.7,Cool,8.899999999999999,15.6,True,47506.38
Shimla,2025-08-19,2025,8,Summer,22.5,13.0,17.0,Cool,9.5,13.6,True,47405.19
Shimla,2025-08-20,2025,8,Summer,21.6,13.7,17.0,Cool,7.900000000000002,10.9,True,47303.02
Shimla,2025-08-21,2025,8,Summer,22.1,13.2,17.6,Cool,8.900000000000002,1.8,True,47199.93
Shimla,2025-08-22,2025,8,Summer,22.5,13.2,17.8,Cool,9.3,0.5,False,47096.03
Shimla,2025-08-23,2025,8,Summer,20.9,13.8,16.8,Cool,7.099999999999998,11.8,True,46991.38
Shimla,2025-08-24,2025,8,Summer,20.7,14.4,17.1,Cool,6.299999999999999,2.1,True,46886.07
Shimla,2025-08-25,2025,8,Summer,18.5,14.7,16.2,Cool,3.8000000000000007,16.0,True,46780.18
Shimla,2025-08-26,2025,8,Summer,23.3,13.4,17.4,Cool,9.9,13.4,True,46673.79
Shimla,2025-08-27,2025,8,Summer,22.0,13.0,17.4,Cool,9.0,4.5,True,46566.97
Shimla,2025-08-28,2025,8,Summer,22.0,14.4,17.7,Cool,7.6,8.7,True,46459.8
Shimla,2025-08-29,2025,8,Summer,21.5,14.4,17.0,Cool,7.1,25.4,True,46352.36
Shimla,2025-08-30,2025,8,Summer,21.4,14.2,16.7,Cool,7.199999999999999,7.0,True,46244.71
Shimla,2025-08-31,2025,8,Summer,17.5,14.0,15.6,Cool,3.5,18.6,True,46136.93
Shimla,2025-09-01,2025,9,Autumn,16.2,13.1,14.9,Cool,3.0999999999999996,31.3,True,46029.09
Shimla,2025-09-02,2025,9,Autumn,18.3,13.1,14.8,Cool,5.200000000000001,21.6,True,45921.27
Shimla,2025-09-03,2025,9,Autumn,17.5,12.8,15.6,Cool,4.699999999999999,17.0,True,45813.52
Shimla,2025-09-04,2025,9,Autumn,18.7,13.6,15.8,Cool,5.1,10.6,True,45705.79
Shimla,2025-09-05,2025,9,Autumn,21.5,13.1,17.5,Cool,8.4,0.0,False,45597.34
Shimla,2025-09-06,2025,9,Autumn,22.5,13.1,17.1,Cool,9.4,1.3,True,45488.12
Shimla,2025-09-07,2025,9,Autumn,22.3,12.4,16.4,Cool,9.9,18.0,True,45378.2
Shimla,2025-09-08,2025,9,Autumn,20.9,12.1,16.1,Cool,8.799999999999999,7.8,True,45267.66
Shimla,2025-09-09,2025,9,Autumn,22.3,13.3,17.1,Cool,9.0,0.7,False,45156.56
Shimla,2025-09-10,2025,9,Autumn,21.7,13.2,17.0,Cool,8.5,2.3,True,45044.99
Shimla,2025-09-11,2025,9,Autumn,20.2,15.2,16.9,Cool,5.0,3.4,True,44933.02
Shimla,2025-09-12,2025,9,Autumn,21.7,15.4,17.3,Cool,6.299999999999999,5.5,True,44820.71
Shimla,2025-09-13,2025,9,Autumn,21.2,15.1,17.0,Cool,6.1,9.3,True,44708.15
Shimla,2025-09-14,2025,9,Autumn,20.9,14.5,17.2,Cool,6.399999999999999,2.9,True,44595.38
Shimla,2025-09-15,2025,9,Autumn,20.7,14.4,16.8,Cool,6.299999999999999,4.7,True,44482.5
Shimla,2025-09-16,2025,9,Autumn,19.9,12.8,15.9,Cool,7.099999999999998,3.1,True,44369.56
